index,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,country,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,voted,married,familysize,ASD,nerdiness
5489,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,,4.0,USA,4,113,158,1.0,4.0,3.0,5.0,3.0,4.0,1.0,4.0,1.0,1.0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1.0,2,1.0,1.0,15,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1
5490,3.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,4.0,5.0,4.0,3.0,3.0,4.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,USA,6,130,249,3.0,1.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,1,2.0,1.0,43,1.0,,1.0,2.0,3.0,3.0,2.0,0
5491,5.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,2.0,5.0,1.0,5.0,3.0,1.0,2.0,EST,35,172,180,2.0,1.0,4.0,3.0,3.0,5.0,5.0,1.0,4.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.0,1,2.0,2.0,15,1.0,12.0,4.0,2.0,1.0,3.0,2.0,0
5492,5.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,1.0,2.0,3.0,2.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,DEU,134,82,112,2.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,2.0,3.0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,2.0,2,2.0,2.0,21,1.0,,,2.0,1.0,1.0,2.0,1
5493,4.0,5.0,3.0,5.0,3.0,4.0,5.0,2.0,5.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,5.0,GBR,67,73,117,4.0,1.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4.0,3,2.0,1.0,32,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1
5494,5.0,2.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,GBR,12,179,291,3.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,1.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,3,2.0,1.0,20,1.0,10.0,1.0,1.0,1.0,4.0,2.0,0
5495,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,,1.0,5.0,3.0,1.0,2.0,USA,6,72,120,3.0,3.0,4.0,3.0,3.0,5.0,1.0,5.0,1.0,5.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,3,1.0,1.0,17,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0
5496,4.0,4.0,1.0,4.0,3.0,5.0,3.0,5.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,1.0,2.0,USA,2,354,96,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1.0,3,2.0,1.0,15,1.0,,1.0,2.0,1.0,2.0,2.0,0
5497,4.0,4.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,5.0,2.0,4.0,5.0,3.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,5.0,5.0,3.0,4.0,MEX,33,126,270,2.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,2.0,3,2.0,2.0,19,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0
5498,5.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,USA,1,130,109,2.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,3.0,2,1.0,1.0,21,1.0,7.0,1.0,2.0,1.0,2.0,2.0,1
5499,5.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,CAN,918,160,171,5.0,5.0,3.0,1.0,5.0,1.0,3.0,1.0,5.0,2.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,3,1.0,1.0,19,3.0,4.0,3.0,2.0,1.0,2.0,2.0,0
5500,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,USA,4,134,113,4.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1.0,3,2.0,1.0,15,1.0,4.0,2.0,2.0,1.0,3.0,2.0,1
5501,3.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,ISR,65,131,202,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1,1.0,2.0,21,1.0,9.0,1.0,2.0,1.0,4.0,2.0,1
5502,3.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,3.0,3.0,4.0,4.0,SVN,3,128,216,2.0,3.0,4.0,1.0,3.0,3.0,4.0,1.0,5.0,2.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3.0,3,1.0,2.0,45,1.0,4.0,1.0,2.0,2.0,1.0,2.0,0
5503,3.0,5.0,4.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,GBR,15,59,152,3.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,2.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3.0,2,1.0,1.0,45,3.0,6.0,1.0,2.0,2.0,2.0,2.0,0
5504,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,CAN,11,283,130,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3.0,1,2.0,1.0,22,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1
5505,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,3.0,1.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,,CAN,293,75,697,3.0,2.0,5.0,3.0,4.0,5.0,3.0,2.0,4.0,1.0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3.0,2,2.0,2.0,23,1.0,12.0,5.0,2.0,1.0,3.0,2.0,1
5506,2.0,1.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,USA,59,172,202,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2.0,2,1.0,2.0,20,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0
5507,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,3.0,5.0,USA,13,100,156,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3.0,2,1.0,1.0,24,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1
5508,5.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,1.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,USA,74,194,217,3.0,3.0,4.0,3.0,5.0,4.0,3.0,1.0,3.0,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2.0,3,1.0,1.0,18,1.0,6.0,1.0,2.0,1.0,3.0,2.0,0
5509,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,TUR,249,99,160,1.0,5.0,5.0,2.0,5.0,4.0,3.0,1.0,5.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4.0,3,1.0,1.0,22,1.0,10.0,1.0,2.0,1.0,2.0,2.0,1
5510,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NZL,2,86,133,2.0,4.0,5.0,4.0,3.0,5.0,3.0,2.0,3.0,2.0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,2.0,2,1.0,1.0,17,1.0,2.0,3.0,2.0,1.0,,2.0,1
5511,3.0,2.0,5.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,USA,11,111,146,3.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4.0,1,2.0,1.0,48,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0
5512,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,2.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,1.0,USA,4,78,126,3.0,4.0,5.0,4.0,5.0,3.0,5.0,1.0,5.0,3.0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1.0,2,2.0,1.0,17,1.0,6.0,1.0,2.0,1.0,1.0,2.0,0
5513,3.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,1.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,MEX,3,85,155,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1.0,2,2.0,2.0,19,2.0,4.0,5.0,2.0,1.0,2.0,2.0,0
5514,3.0,5.0,4.0,1.0,4.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0,2.0,4.0,5.0,5.0,RUS,121,380,572,3.0,1.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,3.0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4.0,3,1.0,2.0,26,1.0,7.0,1.0,2.0,1.0,2.0,2.0,0
5515,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,USA,443,425,209,2.0,4.0,3.0,4.0,5.0,1.0,4.0,3.0,2.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,2,2.0,1.0,19,1.0,2.0,4.0,2.0,1.0,4.0,2.0,0
5516,5.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,DEU,4,122,193,3.0,5.0,3.0,4.0,5.0,2.0,1.0,3.0,1.0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1.0,3,2.0,2.0,16,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0
5517,2.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,1.0,2.0,3.0,5.0,3.0,2.0,1.0,1.0,4.0,5.0,3.0,4.0,USA,3,87,167,3.0,4.0,3.0,1.0,5.0,2.0,3.0,3.0,5.0,3.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4.0,2,1.0,1.0,30,1.0,6.0,1.0,1.0,2.0,3.0,2.0,0
5518,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,GBR,2,129,158,3.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,2.0,2,1.0,1.0,14,2.0,,2.0,,1.0,2.0,2.0,1
5519,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,2.0,5.0,1.0,5.0,5.0,3.0,4.0,NLD,9,195,330,2.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,2.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,2,2.0,2.0,22,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1
5520,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,5.0,USA,8,223,372,3.0,1.0,3.0,1.0,5.0,1.0,2.0,3.0,5.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2.0,1,2.0,1.0,47,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1
5521,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,3.0,5.0,4.0,PHL,4,55,77,1.0,4.0,3.0,5.0,3.0,5.0,2.0,4.0,1.0,2.0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2.0,3,2.0,2.0,17,1.0,4.0,2.0,2.0,1.0,2.0,2.0,0
5522,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,AUS,2,90,133,4.0,3.0,4.0,1.0,4.0,5.0,4.0,4.0,3.0,2.0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,2.0,2,1.0,1.0,15,2.0,6.0,1.0,2.0,1.0,4.0,1.0,0
5523,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,4.0,2.0,5.0,5.0,2.0,5.0,1.0,4.0,5.0,5.0,2.0,5.0,USA,25,144,169,1.0,1.0,4.0,5.0,2.0,4.0,3.0,1.0,3.0,2.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1.0,2,2.0,1.0,15,1.0,7.0,1.0,2.0,1.0,2.0,2.0,0
5524,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,USA,3,498,170,1.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2.0,2,2.0,1.0,18,1.0,4.0,1.0,1.0,1.0,4.0,2.0,1
5525,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,4.0,5.0,USA,7,335,335,2.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3.0,3,1.0,1.0,29,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1
5526,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,2.0,5.0,4.0,3.0,4.0,USA,2963,64,142,3.0,2.0,4.0,1.0,3.0,5.0,5.0,3.0,4.0,3.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4.0,2,2.0,1.0,24,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1
5527,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,USA,14,108,206,2.0,4.0,1.0,3.0,4.0,5.0,4.0,5.0,3.0,2.0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4.0,2,2.0,1.0,18,1.0,7.0,1.0,2.0,1.0,4.0,2.0,1
5528,5.0,5.0,2.0,4.0,3.0,4.0,4.0,1.0,5.0,1.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,5.0,4.0,1.0,4.0,1.0,5.0,4.0,5.0,4.0,,6,85,122,5.0,3.0,3.0,5.0,4.0,1.0,5.0,4.0,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3.0,1,1.0,1.0,32,1.0,6.0,1.0,1.0,3.0,2.0,2.0,1
5529,5.0,3.0,5.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,,5.0,4.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,5.0,1.0,1.0,3.0,4.0,AUS,15,98,125,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1.0,3,1.0,1.0,15,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0
5530,2.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,IND,75,269,474,5.0,3.0,4.0,1.0,5.0,1.0,4.0,2.0,3.0,1.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4.0,1,1.0,2.0,21,1.0,8.0,1.0,1.0,1.0,2.0,2.0,0
5531,5.0,3.0,5.0,4.0,2.0,5.0,3.0,5.0,5.0,3.0,5.0,2.0,5.0,3.0,3.0,5.0,3.0,1.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,USA,1,88,211,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,2.0,1.0,14,1.0,4.0,2.0,2.0,1.0,,1.0,1
5532,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,USA,11,86,123,2.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,2.0,1,2.0,1.0,16,1.0,7.0,5.0,2.0,1.0,1.0,2.0,1
5533,3.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,5.0,3.0,4.0,4.0,1.0,2.0,5.0,3.0,5.0,CAN,4,178,298,3.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3.0,2,2.0,1.0,39,1.0,12.0,1.0,2.0,1.0,4.0,2.0,0
5534,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,USA,387,107,220,2.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,4.0,1,1.0,1.0,36,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1
5535,5.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,5.0,4.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,CAN,1,122,166,3.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,1.0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,2.0,2,1.0,2.0,24,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0
5536,5.0,5.0,3.0,,3.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,USA,2,108,178,3.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,1.0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,2.0,3,2.0,1.0,25,1.0,12.0,2.0,1.0,1.0,3.0,2.0,1
5537,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,CYP,20,113,289,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3.0,1,2.0,2.0,26,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0
5538,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,GBR,3,63,116,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,2.0,2,2.0,1.0,14,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0
5539,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,2.0,5.0,USA,3,103,123,5.0,2.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1.0,1,2.0,1.0,16,1.0,4.0,3.0,2.0,1.0,3.0,2.0,1
5540,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,USA,2,82,281,3.0,1.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,2,2.0,1.0,18,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1
5541,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,2.0,2.0,3.0,3.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,BEL,620,83,141,4.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,1.0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2.0,3,1.0,2.0,18,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1
5542,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,USA,80,11164,235,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1.0,2,2.0,1.0,15,2.0,1.0,5.0,2.0,1.0,2.0,2.0,0
5543,3.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,3.0,5.0,4.0,2.0,3.0,USA,4,146,189,3.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1.0,2,2.0,1.0,16,2.0,1.0,1.0,2.0,1.0,3.0,2.0,0
5544,2.0,4.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,IND,831,119,172,3.0,3.0,5.0,3.0,5.0,5.0,5.0,1.0,5.0,2.0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,4.0,2,1.0,2.0,22,1.0,8.0,1.0,2.0,1.0,2.0,2.0,0
5545,3.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,JPN,3,74,145,2.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,3.0,1,1.0,1.0,22,1.0,7.0,3.0,1.0,1.0,6.0,2.0,1
5546,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,AUS,3,68,99,1.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,2.0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2.0,1,2.0,1.0,28,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1
